"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"decLinearProd","10yr_simple","linear",1,"trendER",11,0.43,69084.3187114098,0.595446957985261,68190.4434042804,0.599627131117352,170518.351107338,0.460461247788672,117367.928941713,0.591283304548,161334.165923501,0.535399554714559,174674.271295225,0.452275710404219,39630.565398002,72378.9723125599,0.593659019212143,1.6844686387939,72378.9723125599,0.593659019212143,1.6844686387939,43129.9908545597,0.483713605245659,0.484685864629385,0,0,0,1,114099.985410965,235183.248617695,111411.11879408
"decLinearProd","10yr_simple","linear",1,"trendER",12,0.43,63018.9629022673,0.6552830595046,63761.1940669497,0.660524399484485,145035.491349041,0.629301072994804,105703.486736058,0.774010255732132,118346.58050954,0.727477679088557,145457.573468725,0.633331605790269,30014.6104320034,75684.068963298,0.784084607205664,1.27537256924839,75684.068963298,0.784084607205664,1.27537256924839,22794.0552801722,0.483079368931158,0.493930651541401,0,0,0,1,122594.296791242,279540.267280364,155415.525383577
"decLinearProd","10yr_simple","linear",1,"trendER",13,0.43,63873.1979703334,0.608259132654784,62781.782684766,0.583896153625287,138497.305511012,0.524715211773027,116293.59543795,0.69798470615464,129314.860757025,0.606113344931916,133190.110206202,0.512882461925377,37356.3964975014,65282.3723552718,0.653395465121478,1.53046669801126,65282.3723552718,0.653395465121478,1.53046669801126,29155.0933176225,0.488102831316687,0.502537071886172,0,0,0,1,75458.4669355076,177017.518973963,88613.55548408
"decLinearProd","10yr_simple","linear",1,"trendER",14,0.58,65399.2281459525,0.63860580099972,68349.9331247233,0.682154289466258,151336.261676409,0.581711895692625,122998.703849643,0.71373189402828,133461.059759059,0.628830429449644,151371.258800655,0.59058370606292,31928.532968693,60379.9349803005,0.676160786820203,1.47893817490175,60379.9349803005,0.676160786820203,1.47893817490175,27234.9334338262,0.485470946492137,0.502103137248957,0,0,0,1,98550.3951401208,200461.398473466,100506.439706252
"decLinearProd","10yr_simple","linear",1,"trendER",15,0.58,71691.6915539425,0.629658231683996,69522.1147659409,0.646810429533908,164506.353263562,0.475925287321433,128687.010106433,0.665687720993819,143395.312144459,0.607491593998827,162803.85081615,0.47757775597733,59116.7056280424,71764.7389631328,0.598719466320695,1.67023131241296,71764.7389631328,0.598719466320695,1.67023131241296,44020.7514219404,0.496511816297267,0.483071368761498,0,0,0,1,105142.034708882,208634.138247124,98288.427338806
"decLinearProd","10yr_simple","linear",1,"trendER",16,0.43,51945.4708720361,0.739022372091184,54083.377150277,0.73971621550182,123148.519641304,0.712302697346204,100853.075769375,0.792883679831251,126521.13594999,0.783047928124524,121053.173120301,0.717970637103427,26367.8888268336,55476.4183725965,0.880007712019018,1.13635367774867,55476.4183725965,0.880007712019018,1.13635367774867,16473.332294339,0.459102911461804,0.4478376006802,0,0,0,1,110783.28574881,228126.619675726,113497.048965743
"decLinearProd","10yr_simple","linear",1,"trendER",17,0.43,55233.0474032482,0.649676777173252,50168.0594703173,0.664943410766343,128085.042056686,0.603947389347711,108216.855799853,0.743119369519306,118685.317584071,0.747796706061174,127967.24589666,0.610929557937645,35998.9276302987,58682.440893484,0.837704655776939,1.19373814279752,58682.440893484,0.837704655776939,1.19373814279752,25039.234972191,0.484896593749515,0.500494605411382,1,1,0,1,84464.4396976299,163508.662727849,93704.3403142937
"decLinearProd","10yr_simple","linear",1,"trendER",18,0.43,47748.6823274529,0.724124612988019,49074.7695566469,0.717723978359027,99670.2744099941,0.708475329891458,100273.613305739,0.835323176381493,113185.163072125,0.803472771189661,99719.5831671031,0.692540058596859,37659.6622481148,56225.9763942718,0.891104953739422,1.12220226787385,56225.9763942718,0.891104953739422,1.12220226787385,25514.2370367033,0.483171791809168,0.464007347932554,0,0,0,1,105797.421426392,204634.072976717,109107.739474727
"decLinearProd","10yr_simple","linear",1,"trendER",19,0.43,53176.5318907583,0.656886108525033,52699.9599826584,0.649809534180465,138931.099596472,0.599036429753123,95857.8929437365,0.722147038681951,126808.744243214,0.641541485964248,133224.220274183,0.596881662032321,24820.8919349045,62620.8534276258,0.734206963040053,1.36201377859372,62620.8534276258,0.734206963040053,1.36201377859372,24370.1205117531,0.493848394497743,0.490189115185476,0,0,0,1,86763.6087943388,224952.503949069,123659.564521047
"decLinearProd","10yr_simple","linear",1,"trendER",20,0.43,56981.6766104667,0.612971695101797,60491.3242880169,0.60089095748377,133840.354481254,0.594310354551301,117489.140959945,0.691339822991771,126793.28899724,0.629243466203297,137171.432723637,0.58807078221241,28546.8208934341,68806.4461727602,0.741338150456384,1.34891209818944,68806.4461727602,0.741338150456384,1.34891209818944,18832.6685463959,0.480385263736397,0.500213051933441,0,0,0,1,93685.1902401906,206566.216676999,111268.913676677
"decLinearProd","10yr_simple","linear",1,"trendER",21,0.505,64460.6900201209,0.670464414567106,64781.1557136079,0.728391871216401,132281.669174591,0.632121648604689,117042.265297522,0.825325798282027,122266.326691979,0.780744760152342,131357.866109611,0.652422451777781,32329.4762392047,60294.7057559139,0.738371222092942,1.35433230613385,60294.7057559139,0.738371222092942,1.35433230613385,25644.332190886,0.473626366949483,0.458798706286574,0,0,0,1,113419.568605989,238777.606742728,120640.428895064
"decLinearProd","10yr_simple","linear",1,"trendER",22,0.43,59648.8364965361,0.681675677296148,64032.6739542595,0.681189383751565,133596.624430455,0.583182698299068,115070.604591649,0.680677661571553,132733.657598791,0.657808146452545,135705.621103536,0.582297758670444,38830.0018826211,60434.8146481672,0.693152502066624,1.44268396495506,60434.8146481672,0.693152502066624,1.44268396495506,28025.11516121,0.481671436830521,0.481275017400142,0,0,0,1,109378.114755135,235235.213327574,116531.071514666
"decLinearProd","10yr_simple","linear",1,"trendER",23,0.43,60944.193576625,0.607677327961632,60402.0345500501,0.594845398538926,142458.841190332,0.558626014868382,110476.850718056,0.606145903555462,120763.658575101,0.537457407815004,140080.890825315,0.55577594170629,40579.1317746544,67408.4547514201,0.672171212203104,1.48771619766697,67408.4547514201,0.672171212203104,1.48771619766697,31346.1535562818,0.488992752537451,0.479225848308879,0,1,0,1,93295.8012218696,212967.882318952,122494.930984354
"decLinearProd","10yr_simple","linear",1,"trendER",24,0.43,60413.7495224664,0.673290758763481,57542.3673413661,0.650227850632069,139553.534590492,0.574788910667936,106464.326539019,0.714755052492022,121921.787067786,0.651656879759043,143044.356152376,0.570122578474415,37637.7172657135,70905.0820764027,0.690712451214496,1.44778047397535,70905.0820764027,0.690712451214496,1.44778047397535,34572.1046148346,0.501560280073489,0.499339113479835,0,0,0,1,80699.1066293612,202382.884267502,110472.488092285
"decLinearProd","10yr_simple","linear",1,"trendER",25,0.43,54117.8502580347,0.632977665398869,56751.0973577132,0.642994388283474,131133.385863989,0.605734580104337,104768.988664383,0.691563644827515,133384.933230072,0.66767793660386,136105.255392255,0.60616387852894,32259.8029913,59658.6038774841,0.767072251174848,1.30365816058187,59658.6038774841,0.767072251174848,1.30365816058187,17165.141930602,0.48395991945093,0.467744705397083,0,0,0,1,89090.9234276559,184636.581753103,88020.7233700136
"decLinearProd","10yr_simple","linear",1,"trendER",26,0.43,70703.5269849407,0.607041626127122,73316.725771782,0.615009457814943,132780.239758406,0.528189350958504,105653.321048337,0.554226229545516,137818.428424315,0.493583078058559,132218.185276153,0.527460646021825,39532.8511315708,65764.4953653513,0.650295591402551,1.53776223185399,65764.4953653513,0.650295591402551,1.53776223185399,35450.6336484484,0.473403779230444,0.459486325653519,0,0,0,1,78810.1476161878,154787.046154073,74748.0369578585
"decLinearProd","10yr_simple","linear",1,"trendER",27,0.43,56108.2621892203,0.762188876264472,56324.2349085164,0.768502262131229,124474.961497227,0.594337655368997,106705.319480715,0.678666772573212,135414.627585954,0.586712378074043,122191.417185839,0.597964118190424,29738.7467459396,66252.4119165473,0.657626523871236,1.52061993198407,66252.4119165473,0.657626523871236,1.52061993198407,29367.1870511931,0.497147286832605,0.508382654679263,0,0,0,1,66146.5425902959,188841.524253456,94713.1098688732
"decLinearProd","10yr_simple","linear",1,"trendER",28,0.58,70639.5173903352,0.595203685854996,67807.8378403139,0.626829703419244,141224.220210764,0.602212913382917,131090.053413762,0.727445570086853,139019.586970637,0.629815290836971,140966.49440675,0.601848989468014,34522.5217241864,77900.6914867235,0.790439383010175,1.2651191495441,77900.6914867235,0.790439383010175,1.2651191495441,27007.117033811,0.507670798126531,0.514705127094942,0,0,0,1,93428.1637754695,207016.368741668,116871.043179345
"decLinearProd","10yr_simple","linear",1,"trendER",29,0.43,66283.9423083986,0.730244428231314,64057.0691316148,0.743987566059139,150173.736823325,0.628492106642459,128200.207111182,0.745023882538835,146132.178052484,0.66425406465773,146796.71686496,0.632869763184151,25251.8061833752,63378.159199061,0.794466433819172,1.25870641909034,63378.159199061,0.794466433819172,1.25870641909034,29348.6275331972,0.500959136215291,0.506742513055775,0,0,0,1,91373.7512797904,242483.121232485,172259.985243494
"decLinearProd","10yr_simple","linear",1,"trendER",30,0.43,56551.0870559152,0.562114722720144,55396.6332410364,0.584996341503733,136360.580270423,0.562538678657097,115763.711655537,0.604904456571998,126395.313360548,0.550346077638071,135341.552542549,0.566904067675882,36666.0620706765,57183.3915432584,0.783734967896997,1.27594153758803,57183.3915432584,0.783734967896997,1.27594153758803,25795.9480622714,0.458714951911078,0.469792794840891,0,0,0,1,89681.8478991461,197817.444831189,106653.249406607
