"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"decLinearProd","5yr_rwa","linear",1,"trendER",11,0.3,120877.016874825,0.440155558687057,111602.389609435,0.451380747067685,192536.553089569,0.434339094295344,153184.780369149,0.607623899262577,161108.991910124,0.58523185740324,190118.720879729,0.428417636176115,78425.0696975311,59773.647163804,0.5932531391489,1.68562108484522,59773.647163804,0.5932531391489,1.68562108484522,36385.2871173986,0.321144287204314,0.325060675895539,1,1,0,1,164587.293617891,271656.737627976,89083.9830223546
"decLinearProd","5yr_rwa","linear",1,"trendER",12,0.3,112003.087049102,0.545792726404317,110140.739731242,0.563312157102584,167828.326428689,0.592558157422323,132129.170523154,0.773317726061299,136931.277167319,0.764447493956941,163731.429771207,0.601262742360301,65726.5123158317,46427.2233795613,0.809011718314944,1.23607603865474,46427.2233795613,0.809011718314944,1.23607603865474,21849.7385858142,0.309644040895571,0.310280391536991,1,1,0,1,171619.927170834,332584.720281073,132999.415811475
"decLinearProd","5yr_rwa","linear",1,"trendER",13,0.3,103593.536475074,0.531856492094251,105065.295260259,0.516000710548707,172809.702290719,0.48220908095486,129130.766063437,0.714564544704612,153562.649588783,0.642241893883568,177337.009879743,0.46868170936252,74370.7834081182,59846.6014028475,0.686696068528119,1.45624832561431,59846.6014028475,0.686696068528119,1.45624832561431,29471.8432474654,0.309766479375518,0.316587226246007,1,1,0,1,97629.1124091381,200529.327001117,66804.8621344085
"decLinearProd","5yr_rwa","linear",1,"trendER",14,0.3,107314.242199052,0.580315000280185,108506.78120641,0.609441507330378,157471.076538717,0.583114954674644,147027.393035835,0.784500732312098,159143.711133884,0.70909747380039,159326.296317661,0.590929683919642,55069.0887603481,46194.1712673794,0.714042967329858,1.40047594578162,46194.1712673794,0.714042967329858,1.40047594578162,22539.6042181609,0.292999494730611,0.290600459831252,0,0,0,1,115183.46680418,196001.762632926,81558.5225796583
"decLinearProd","5yr_rwa","linear",1,"trendER",15,0.3,125963.406374435,0.506072875066779,121562.719199881,0.542357166863302,189053.473973016,0.501513012910934,149599.319461044,0.70099329256452,154865.511496384,0.657437978227717,185528.720501252,0.513333979298032,91670.4676744271,60697.1344211007,0.770155991657166,1.29843825255228,60697.1344211007,0.770155991657166,1.29843825255228,33463.0875104288,0.298397627211366,0.299146991021849,1,1,0,1,125956.983248493,216369.941703553,66579.2644401417
"decLinearProd","5yr_rwa","linear",1,"trendER",16,0.3,89188.5164659563,0.6781085682993,93450.5032608951,0.71804273944472,126154.386047756,0.689648156317927,118281.168475726,0.808254835476753,114743.894777447,0.855388504097861,133264.385807457,0.710770302844888,46878.4542745952,39699.831254884,0.883839495773936,1.13142714800762,39699.831254884,0.883839495773936,1.13142714800762,17159.7944037886,0.306398090207407,0.29472276314633,1,1,0,1,148153.193098024,256395.591044888,90031.7323234587
"decLinearProd","5yr_rwa","linear",1,"trendER",17,0.3,103307.604656555,0.468930570452597,103281.684003457,0.471652450987945,156102.966426831,0.516241905062837,152529.701226675,0.650875895649324,166223.943984891,0.67005688844353,157330.081032632,0.522740029025872,78994.8205560249,50794.6717131406,0.886017786955417,1.12864551335505,50794.6717131406,0.886017786955417,1.12864551335505,24805.643343909,0.322079825985597,0.325062690151684,1,1,0,1,104337.663205608,165292.88730019,84634.5054870902
"decLinearProd","5yr_rwa","linear",1,"trendER",18,0.3,93742.1117076406,0.603698836039648,88440.6336500902,0.585035742942064,134082.010394887,0.670059551739202,127943.941571569,0.768702670204952,133727.052261718,0.753157680077468,135171.178344801,0.64440034264821,66516.8372941026,41173.3184515646,0.989591355687212,1.01051812372144,41173.3184515646,0.989591355687212,1.01051812372144,26018.853771177,0.320637089414326,0.308582270155343,1,1,0,1,114430.811452243,240624.383099998,95252.0511826163
"decLinearProd","5yr_rwa","linear",1,"trendER",19,0.3,95287.7813639211,0.512442710069698,90818.8726531497,0.514964873285988,151351.042356104,0.542360589843645,132032.221885976,0.710169640539614,141190.093788359,0.65559976365879,161032.615693996,0.543120873163733,53700.646931307,46766.9531969062,0.787790431117774,1.26937312323168,46766.9531969062,0.787790431117774,1.26937312323168,25383.512040263,0.303675620336209,0.303556195984278,1,1,0,1,141904.931622072,232466.468757135,94652.570087146
"decLinearProd","5yr_rwa","linear",1,"trendER",20,0.3,102314.623382711,0.522765244784769,99306.8423467285,0.509995320295687,155123.092311191,0.568867973876342,125409.857377983,0.771358629447524,134457.483484876,0.724007372320921,146898.507630093,0.557101330214532,52157.950362472,47523.0859942469,0.773787747464548,1.29234406111582,47523.0859942469,0.773787747464548,1.29234406111582,18967.4492230008,0.315291059091271,0.326304823949124,0,1,0,1,141639.98845215,233924.200549665,84675.3787638912
"decLinearProd","5yr_rwa","linear",1,"trendER",21,0.3,103368.610910776,0.577957288183302,101329.703869882,0.629605135314986,149648.055499449,0.597391777137668,117207.47356755,0.774992333496498,140913.633548829,0.755562042712222,145563.054413969,0.624167659604083,64192.522914405,41910.328260661,0.766545894828973,1.30455333039532,41910.328260661,0.766545894828973,1.30455333039532,23048.0226114311,0.286712935554963,0.289314292880428,1,1,0,1,139543.805058312,245297.023631951,78874.2624204639
"decLinearProd","5yr_rwa","linear",1,"trendER",22,0.3,94868.0442796039,0.473914473681704,102639.496209034,0.492175470945729,156582.84575408,0.471334647397539,140475.959352482,0.611602011673933,149185.92746856,0.629484997689148,156577.32397113,0.47677560982976,85250.3842892773,51060.1005522447,0.650325452660042,1.53769162180209,51060.1005522447,0.650325452660042,1.53769162180209,35230.2818261596,0.314693891633113,0.313787972373944,1,1,0,1,156921.776709995,245526.459352772,100692.021730661
"decLinearProd","5yr_rwa","linear",1,"trendER",23,0.3,114709.914826053,0.507736142916986,107927.467103155,0.494062080146462,172789.344583702,0.527391599207919,147088.823278529,0.692795245124371,155841.036750447,0.634221798182047,158772.132608441,0.523551012173479,73311.1036903604,51783.2720161315,0.751381975462681,1.33088100680646,51783.2720161315,0.751381975462681,1.33088100680646,29775.7466820644,0.309768479891998,0.307832594579378,1,1,0,1,140897.210487504,255064.7183181,113282.150431032
"decLinearProd","5yr_rwa","linear",1,"trendER",24,0.3,105414.769484136,0.564021132290445,104653.777543684,0.536578603547326,157972.121970034,0.541556126626476,143816.831417393,0.745644076977865,158818.264892518,0.705246810139148,158439.394362358,0.528696442096191,82161.1272530216,53082.9425447302,0.653316607280262,1.53065143126083,53082.9425447302,0.653316607280262,1.53065143126083,35861.2911568908,0.320875743535321,0.320191630165883,1,1,0,1,109377.970701262,206981.413115154,83089.4925840406
"decLinearProd","5yr_rwa","linear",1,"trendER",25,0.3,98620.3446821156,0.560282280611433,107513.539522941,0.563287386800255,155700.397286052,0.575603565288992,126932.938858157,0.678684563892517,137301.319298385,0.673282291279209,161046.229819104,0.572455964829005,63621.6010945487,45143.0136507434,0.751935216748133,1.32990180234497,45143.0136507434,0.751935216748133,1.32990180234497,21688.8250399933,0.294176882739497,0.281865534852475,1,1,0,1,145685.061123259,205815.975776425,72734.3789104679
"decLinearProd","5yr_rwa","linear",1,"trendER",26,0.3,106175.606833092,0.569291967912145,109991.609706927,0.566407672887986,163408.256653177,0.525173075908815,128736.227905801,0.601250384257589,162547.531844186,0.560181005083925,174566.303030557,0.523737105646604,85150.1061456699,49868.3810912441,0.708374514987814,1.4116826323392,49868.3810912441,0.708374514987814,1.4116826323392,33485.4202389695,0.301716246714134,0.310448573599294,0,1,0,1,100810.984521965,167966.803548549,55236.8140052683
"decLinearProd","5yr_rwa","linear",1,"trendER",27,0.3,99800.4613345207,0.611047497345247,93529.9801346124,0.611556667766717,156298.57424294,0.523874310229549,132522.248510683,0.643054366961699,146720.525048495,0.563602231514532,159431.103755163,0.526811506004901,68915.2400926786,53373.294908029,0.68330544045797,1.46347437147547,53373.294908029,0.68330544045797,1.46347437147547,31887.7706359641,0.33002711206392,0.325493696157736,0,1,0,1,90011.2367262608,210748.821270417,90893.9667783241
"decLinearProd","5yr_rwa","linear",1,"trendER",28,0.3,104738.622474901,0.548620982336377,100651.924033494,0.523982313308222,160539.224371868,0.570475314671398,127985.431143228,0.730829710893664,135971.505748573,0.630653976317919,157505.760452147,0.554781439481718,61412.6662527607,47529.3898873859,0.708282462536058,1.41186610271194,47529.3898873859,0.708282462536058,1.41186610271194,24234.4935499272,0.302411263875782,0.321283614102762,0,0,0,1,123294.744617108,202244.040236583,100005.931484621
"decLinearProd","5yr_rwa","linear",1,"trendER",29,0.3,110383.518802059,0.58111389118005,110573.018746249,0.575737263755358,171088.430029524,0.566939969773966,157910.653975196,0.733317725419433,168787.829615975,0.67789838575079,174726.520377349,0.565658678280352,59708.0820998861,52341.4402179814,0.766290681371689,1.3049878124708,52341.4402179814,0.766290681371689,1.3049878124708,25964.727657606,0.325876442514441,0.318994813631173,0,0,0,1,151115.642928386,264990.286787436,115452.526566129
"decLinearProd","5yr_rwa","linear",1,"trendER",30,0.3,101194.529672378,0.44199750995148,109389.926978437,0.446025615987419,178866.496154445,0.488654640146096,131583.842624974,0.633668216351586,155043.502549262,0.593735549972893,182434.523651525,0.493130569059219,60782.6316471773,50033.7702518855,0.811555305530122,1.23220191302524,50033.7702518855,0.811555305530122,1.23220191302524,20665.2088662937,0.291323380291125,0.298697705540425,0,1,0,1,129818.805782079,205849.705173741,92526.6397972195
